Date,Open,High,Low,Close,Adj Close,Volume
2008-08-05,14562.679688,14986.629883,14529.209961,14961.070313,14961.070313,35600
2008-08-06,15263.650391,15422.820313,15035.599609,15073.540039,15073.540039,32600
2008-08-07,15031.860352,15280.059570,14992.969727,15117.250000,15117.250000,25800
2008-08-08,15036.570313,15228.820313,14888.120117,15167.820313,15167.820313,21000
2008-08-11,15430.309570,15520.709961,15367.969727,15503.919922,15503.919922,26200
2008-08-12,15577.200195,15579.780273,15124.910156,15212.129883,15212.129883,27000
2008-08-13,15030.209961,15272.559570,15013.059570,15093.120117,15093.120117,19200
2008-08-14,15017.679688,15033.280273,14686.660156,14724.179688,14724.179688,22000
2008-08-18,14681.139648,14824.919922,14600.650391,14645.660156,14645.660156,19600
2008-08-19,14517.759766,14604.110352,14368.719727,14543.730469,14543.730469,17600
2008-08-20,14610.570313,14746.200195,14584.030273,14678.230469,14678.230469,18400
2008-08-21,14646.980469,14646.980469,14201.179688,14243.730469,14243.730469,19400
2008-08-22,14153.389648,14428.519531,14136.860352,14401.490234,14401.490234,20400
2008-08-25,14643.370117,14672.690430,14416.200195,14450.349609,14450.349609,17000
2008-08-26,14338.269531,14495.269531,14286.379883,14482.219727,14482.219727,18800
2008-08-27,14563.099609,14563.099609,14261.690430,14296.790039,14296.790039,15600
2008-08-28,14289.969727,14347.190430,14002.429688,14048.339844,14048.339844,18800
2008-08-29,14279.019531,14586.160156,14279.019531,14564.530273,14564.530273,32400
2008-09-01,14412.990234,14547.410156,14281.099609,14498.509766,14498.509766,14800
2008-09-02,14609.440430,15106.150391,14543.209961,15049.860352,15049.860352,25700
2008-09-04,14895.849609,14994.150391,14766.009766,14899.099609,14899.099609,19800
2008-09-05,14569.009766,14601.389648,14438.589844,14483.830078,14483.830078,23200
2008-09-08,15038.059570,15107.009766,14917.059570,14944.969727,14944.969727,23400
2008-09-09,14814.330078,14998.320313,14714.919922,14900.759766,14900.759766,19800
2008-09-10,14717.530273,14866.320313,14609.830078,14662.610352,14662.610352,22800
2008-09-11,14557.330078,14557.330078,14265.379883,14324.290039,14324.290039,22800
2008-09-12,14433.200195,14433.200195,13933.870117,14000.809570,14000.809570,26800
2008-09-15,13592.049805,13592.049805,13150.809570,13531.269531,13531.269531,24000
2008-09-16,13051.730469,13556.030273,13051.730469,13518.799805,13518.799805,33600
2008-09-17,13620.740234,13620.740234,13127.959961,13262.900391,13262.900391,30400
2008-09-18,12712.820313,13346.790039,12558.139648,13315.599609,13315.599609,48000
2008-09-19,13763.830078,14097.440430,13674.959961,14042.320313,14042.320313,47400
2008-09-22,14215.330078,14215.330078,13917.480469,13994.959961,13994.959961,35800
2008-09-23,13721.419922,13978.259766,13543.469727,13570.309570,13570.309570,29600
2008-09-24,13636.709961,13840.809570,13592.790039,13692.519531,13692.519531,40200
2008-09-25,13716.879883,13716.879883,13430.679688,13547.179688,13547.179688,36600
2008-09-26,13486.200195,13486.200195,13054.419922,13102.179688,13102.179688,29000
2008-09-29,13109.959961,13109.959961,12402.839844,12595.750000,12595.750000,37000
2008-09-30,12178.179688,12995.200195,12153.549805,12860.429688,12860.429688,38400
2008-10-01,13006.719727,13203.860352,12697.299805,13055.669922,13055.669922,32400
2008-10-03,12851.469727,13001.190430,12472.610352,12526.320313,12526.320313,37200
2008-10-06,12284.490234,12284.490234,11732.969727,11801.700195,11801.700195,33000
2008-10-07,12068.110352,12181.080078,11501.849609,11695.240234,11695.240234,40400
2008-10-08,11316.240234,11405.730469,10740.759766,11328.360352,11328.360352,66200
2008-10-10,10632.269531,10904.129883,10239.759766,10527.849609,10527.849609,62400
2008-10-13,10817.679688,11361.320313,10817.679688,11309.089844,11309.089844,43800
2008-10-14,11781.429688,11870.219727,11410.490234,11483.400391,11483.400391,36000
2008-10-15,11245.269531,11257.150391,10760.330078,10809.120117,10809.120117,34800
2008-10-16,10221.530273,10787.200195,10017.799805,10581.490234,10581.490234,51600
2008-10-17,10763.339844,10786.929688,9911.320313,9975.349609,9975.349609,47400
2008-10-20,10160.469727,10538.049805,10023.280273,10223.089844,10223.089844,35400
2008-10-21,10428.110352,10750.200195,10250.230469,10683.389648,10683.389648,45800
2008-10-22,10455.230469,10484.849609,10128.219727,10169.900391,10169.900391,33400
2008-10-23,9683.259766,10260.549805,9682.400391,9771.700195,9771.700195,41000
2008-10-24,9497.480469,9570.709961,8566.820313,8701.070313,8701.070313,63600
2008-10-27,8588.860352,8739.480469,7697.390137,8509.559570,8509.559570,55400
2008-10-29,9297.759766,9297.759766,8894.339844,9044.509766,9044.509766,55000
2008-10-31,9361.660156,9870.419922,9361.660156,9788.059570,9788.059570,57200
2008-11-03,10209.370117,10373.169922,10112.660156,10337.679688,10337.679688,44800
2008-11-04,10304.570313,10668.480469,10116.219727,10631.120117,10631.120117,51000
2008-11-05,10931.169922,10945.410156,10051.519531,10120.009766,10120.009766,53400
2008-11-06,9755.030273,10109.450195,9635.219727,9734.219727,9734.219727,49400
2008-11-07,9631.589844,10065.370117,9631.589844,9964.290039,9964.290039,42000
2008-11-10,10154.559570,10570.580078,10095.900391,10536.160156,10536.160156,45400
2008-11-11,10386.450195,10397.360352,9800.669922,9839.690430,9839.690430,63600
2008-11-12,9683.750000,9928.599609,9376.730469,9536.330078,9536.330078,52400
2008-11-14,9784.849609,9826.250000,9267.490234,9385.419922,9385.419922,46200
2008-11-17,9396.929688,9424.250000,8956.679688,9291.009766,9291.009766,41800
2008-11-18,9084.120117,9169.049805,8871.709961,8937.200195,8937.200195,41000
2008-11-19,8970.669922,9236.269531,8726.799805,8773.780273,8773.780273,42600
2008-11-20,8400.879883,8540.459961,8316.389648,8451.009766,8451.009766,40000
2008-11-21,8481.019531,8988.030273,8442.309570,8915.209961,8915.209961,59200
2008-11-24,8840.530273,9042.019531,8701.929688,8903.120117,8903.120117,43800
2008-11-25,9170.280273,9182.799805,8649.400391,8695.530273,8695.530273,41600
2008-11-26,8806.019531,9061.719727,8658.530273,9026.719727,9026.719727,44600
2008-11-27,null,null,null,null,null,null
2008-11-28,8889.179688,9157.620117,8889.179688,9092.719727,9092.719727,34000
2008-12-01,9162.940430,9326.679688,8803.339844,8839.870117,8839.870117,45200
2008-12-02,8535.830078,8785.040039,8467.429688,8739.240234,8739.240234,41000
2008-12-03,8851.219727,8854.809570,8601.410156,8747.429688,8747.429688,52400
2008-12-04,8779.019531,9245.059570,8726.709961,9229.750000,9229.750000,55200
2008-12-05,9172.580078,9340.690430,8914.379883,8965.200195,8965.200195,53000
2008-12-08,9276.889648,9432.110352,9095.700195,9162.620117,9162.620117,50200
2008-12-10,9349.530273,9678.700195,9280.160156,9654.900391,9654.900391,65000
2008-12-11,9679.320313,9746.009766,9441.969727,9645.459961,9645.459961,68800
2008-12-12,9370.870117,9745.509766,9281.889648,9690.070313,9690.070313,6400
2008-12-15,9821.849609,9948.330078,9749.290039,9832.389648,9832.389648,47000
2008-12-16,9794.480469,10009.209961,9790.309570,9976.980469,9976.980469,41000
2008-12-17,10073.099609,10073.099609,9682.910156,9715.290039,9715.290039,75800
2008-12-18,9710.200195,10110.339844,9633.040039,10076.429688,10076.429688,69200
2008-12-19,10001.330078,10188.540039,9987.419922,10099.910156,10099.910156,59600
2008-12-22,10102.419922,10173.339844,9895.549805,9928.349609,9928.349609,39000
2008-12-23,9813.200195,9838.379883,9643.559570,9686.750000,9686.750000,52600
2008-12-24,9626.070313,9653.419922,9502.530273,9568.719727,9568.719727,68800
2008-12-26,9655.070313,9706.379883,9294.980469,9328.919922,9328.919922,43000
2008-12-29,9318.860352,9550.400391,9162.660156,9533.519531,9533.519531,65800
2008-12-30,9625.129883,9785.040039,9494.700195,9716.160156,9716.160156,56600
2008-12-31,9806.639648,9825.900391,9587.919922,9647.309570,9647.309570,63800
2009-01-02,9973.059570,10070.280273,9863.860352,9958.219727,9958.219727,51600
2009-01-05,10124.919922,10306.169922,10069.110352,10275.599609,10275.599609,51200
2009-01-06,10241.509766,10392.120117,10150.679688,10335.929688,10335.929688,55600
2009-01-07,10424.959961,10469.719727,9510.150391,9586.879883,9586.879883,217600
2009-01-09,9434.849609,9630.400391,9250.820313,9406.469727,9406.469727,158200
2009-01-12,9306.740234,9327.299805,9024.450195,9110.049805,9110.049805,98000
2009-01-13,9042.360352,9261.000000,8992.919922,9071.360352,9071.360352,45200
2009-01-14,9223.160156,9412.969727,9071.360352,9370.490234,9370.490234,32000
2009-01-15,9000.620117,9123.780273,8946.620117,9046.740234,9046.740234,37600
2009-01-16,9125.650391,9342.469727,9125.650391,9323.589844,9323.589844,35400
2009-01-19,9365.040039,9409.509766,9273.469727,9329.570313,9329.570313,30000
2009-01-20,9159.759766,9159.759766,9033.549805,9100.549805,9100.549805,31200
2009-01-21,8900.780273,9051.309570,8734.929688,8779.169922,8779.169922,32400
2009-01-22,8905.969727,8927.690430,8699.320313,8813.839844,8813.839844,39200
2009-01-23,8804.150391,8858.839844,8631.599609,8674.349609,8674.349609,44000
2009-01-27,8803.070313,9021.969727,8791.580078,9004.080078,9004.080078,34200
2009-01-28,9077.650391,9270.750000,9053.799805,9257.469727,9257.469727,39800
2009-01-29,9340.589844,9379.679688,9164.959961,9236.280273,9236.280273,38800
2009-01-30,9111.120117,9438.309570,9088.150391,9424.240234,9424.240234,48000
2009-02-02,9363.580078,9363.580078,9048.969727,9066.700195,9066.700195,39800
2009-02-03,9128.990234,9302.250000,9040.559570,9149.299805,9149.299805,46000
2009-02-04,9226.200195,9338.209961,9164.160156,9201.849609,9201.849609,41600
2009-02-05,9241.559570,9247.089844,9017.080078,9090.879883,9090.879883,29600
2009-02-06,9161.490234,9321.379883,9160.830078,9300.860352,9300.860352,28400
2009-02-09,9359.000000,9601.559570,9329.299805,9583.889648,9583.889648,20000
2009-02-10,9589.950195,9724.870117,9510.629883,9647.469727,9647.469727,45000
2009-02-11,9462.139648,9648.389648,9459.589844,9618.540039,9618.540039,37600
2009-02-12,9559.030273,9578.990234,9445.540039,9465.830078,9465.830078,33800
2009-02-13,9540.599609,9695.589844,9540.599609,9634.740234,9634.740234,30000
2009-02-16,9637.040039,9637.040039,9279.099609,9305.450195,9305.450195,37200
2009-02-17,9213.400391,9213.400391,8994.339844,9035.000000,9035.000000,28400
2009-02-18,8939.379883,9112.990234,8929.620117,9015.179688,9015.179688,36800
2009-02-19,9034.900391,9111.269531,8977.799805,9042.629883,9042.629883,27400
2009-02-20,8943.780273,8943.780273,8762.580078,8843.209961,8843.209961,28000
2009-02-24,8707.349609,8856.519531,8619.219727,8822.059570,8822.059570,32400
2009-02-25,8913.440430,8995.040039,8880.150391,8902.559570,8902.559570,32200
2009-02-26,8905.559570,8998.309570,8788.940430,8954.860352,8954.860352,37200
2009-02-27,8944.110352,8944.110352,8728.660156,8891.610352,8891.610352,42200
2009-03-02,8762.879883,8762.879883,8563.519531,8607.080078,8607.080078,30200
2009-03-03,8583.059570,8635.200195,8393.049805,8427.290039,8427.290039,35200
2009-03-04,8473.250000,8501.459961,8373.240234,8446.490234,8446.490234,40600
2009-03-05,8535.030273,8535.030273,8167.750000,8197.919922,8197.919922,51400
2009-03-06,8103.750000,8347.099609,8047.169922,8325.820313,8325.820313,52200
2009-03-09,8259.219727,8259.219727,8110.100098,8160.399902,8160.399902,26400
2009-03-12,8274.780273,8439.259766,8274.780273,8343.750000,8343.750000,36200
2009-03-13,8480.740234,8793.209961,8480.740234,8756.610352,8756.610352,49400
2009-03-16,8793.889648,8955.730469,8697.459961,8943.540039,8943.540039,49400
2009-03-17,8942.009766,9024.120117,8801.790039,8863.820313,8863.820313,47200
2009-03-18,8956.299805,9120.400391,8951.320313,8976.679688,8976.679688,45600
2009-03-19,9023.040039,9086.769531,8900.389648,9001.750000,9001.750000,36000
2009-03-20,8951.339844,8999.980469,8867.129883,8966.679688,8966.679688,32800
2009-03-23,9040.299805,9454.690430,9040.299805,9424.019531,9424.019531,43200
2009-03-24,9549.519531,9699.000000,9402.639648,9471.040039,9471.040039,50000
2009-03-25,9442.299805,9704.690430,9430.450195,9667.900391,9667.900391,49400
2009-03-26,9739.929688,10061.360352,9739.929688,10003.099609,10003.099609,45200
2009-03-27,10036.799805,10127.089844,9913.400391,10048.490234,10048.490234,52800
2009-03-30,9902.349609,9902.349609,9521.759766,9568.139648,9568.139648,41400
2009-03-31,9633.209961,9826.219727,9547.209961,9708.500000,9708.500000,53000
2009-04-01,9745.769531,9921.959961,9546.290039,9901.990234,9901.990234,45800
2009-04-02,10107.250000,10431.980469,10107.250000,10348.830078,10348.830078,64600
2009-04-06,10521.780273,10654.889648,10410.440430,10534.870117,10534.870117,53800
2009-04-08,10283.580078,10778.110352,10173.000000,10742.339844,10742.339844,56400
2009-04-09,10876.150391,10929.330078,10655.959961,10803.860352,10803.860352,58400
2009-04-13,10916.429688,11069.540039,10800.839844,10967.219727,10967.219727,43000
2009-04-15,10805.139648,11337.750000,10719.179688,11284.730469,11284.730469,70200
2009-04-16,11358.059570,11362.309570,10900.469727,10947.400391,10947.400391,60200
2009-04-17,11067.709961,11339.469727,10946.250000,11023.089844,11023.089844,53600
2009-04-20,11065.099609,11209.660156,10863.280273,10979.500000,10979.500000,43200
2009-04-21,10765.389648,11068.820313,10764.080078,10898.110352,10898.110352,45000
2009-04-22,10968.599609,11036.240234,10715.660156,10817.540039,10817.540039,39000
2009-04-23,10841.570313,11200.860352,10758.969727,11134.990234,11134.990234,41800
2009-04-24,11149.469727,11362.879883,11070.330078,11329.049805,11329.049805,44600
2009-04-27,11237.419922,11492.099609,11176.549805,11371.849609,11371.849609,52400
2009-04-28,11371.339844,11371.339844,10961.759766,11001.750000,11001.750000,47600
2009-04-29,11091.559570,11430.250000,11091.559570,11403.250000,11403.250000,40400
2009-04-30,null,null,null,null,null,null
2009-05-04,11635.240234,12160.320313,11635.240234,12134.750000,12134.750000,46400
2009-05-05,12159.740234,12197.879883,11985.879883,12131.080078,12131.080078,48400
2009-05-06,12100.690430,12272.040039,11899.410156,11952.750000,11952.750000,49200
2009-05-07,12064.509766,12143.950195,11981.129883,12116.940430,12116.940430,47800
2009-05-08,12092.969727,12180.070313,11765.059570,11876.429688,11876.429688,55200
2009-05-11,11997.370117,12026.599609,11621.299805,11682.990234,11682.990234,36000
2009-05-12,11629.969727,12194.629883,11625.389648,12158.030273,12158.030273,40000
2009-05-13,12201.929688,12256.429688,11934.440430,12019.650391,12019.650391,217600
2009-05-14,11774.040039,11935.860352,11695.519531,11872.910156,11872.910156,39000
2009-05-15,11948.700195,12218.980469,11948.700195,12173.419922,12173.419922,35000
2009-05-18,13479.389648,14284.209961,13479.389648,14284.209961,14284.209961,800
2009-05-19,14757.820313,14930.540039,13840.830078,14302.030273,14302.030273,89400
2009-05-20,14230.730469,14405.509766,13976.490234,14060.660156,14060.660156,51000
2009-05-21,14043.379883,14089.509766,13704.429688,13736.540039,13736.540039,44800
2009-05-22,13663.540039,13936.929688,13611.299805,13887.150391,13887.150391,39400
2009-05-25,13999.440430,14027.599609,13819.780273,13913.219727,13913.219727,37400
2009-05-26,13983.259766,13991.459961,13524.929688,13589.230469,13589.230469,37800
2009-05-27,13851.849609,14122.780273,13848.150391,14109.639648,14109.639648,47000
2009-05-28,14139.139648,14376.339844,14080.980469,14296.009766,14296.009766,42600
2009-05-29,14384.759766,14726.599609,14384.759766,14625.250000,14625.250000,45200
2009-06-01,14790.889648,14906.809570,14658.009766,14840.629883,14840.629883,44200
2009-06-02,14942.209961,14994.219727,14608.230469,14874.910156,14874.910156,43800
2009-06-03,14902.620117,15045.879883,14734.900391,14870.900391,14870.900391,43000
2009-06-04,14755.080078,15026.030273,14601.910156,15008.679688,15008.679688,39200
2009-06-05,15040.240234,15257.299805,14994.049805,15103.549805,15103.549805,36800
2009-06-08,15153.209961,15184.870117,14604.230469,14665.919922,14665.919922,31400
2009-06-09,14618.980469,15159.269531,14526.690430,15127.000000,15127.000000,51600
2009-06-10,15168.179688,15580.809570,15168.179688,15466.809570,15466.809570,42400
2009-06-11,15517.360352,15568.740234,15242.190430,15411.469727,15411.469727,42000
2009-06-12,15446.820313,15600.299805,15174.280273,15237.940430,15237.940430,40600
2009-06-15,15195.830078,15261.030273,14808.089844,14875.519531,14875.519531,34600
2009-06-16,14788.269531,15022.190430,14621.969727,14957.910156,14957.910156,32000
2009-06-17,14978.500000,14995.660156,14447.929688,14522.839844,14522.839844,35400
2009-06-18,14503.049805,14630.730469,14188.250000,14265.530273,14265.530273,75800
2009-06-19,14321.980469,14559.080078,14179.769531,14521.889648,14521.889648,37400
2009-06-22,14591.280273,14668.400391,14269.769531,14326.219727,14326.219727,31600
2009-06-23,14147.870117,14394.190430,14016.950195,14324.009766,14324.009766,35600
2009-06-24,14388.209961,14479.820313,14207.019531,14422.730469,14422.730469,30600
2009-06-25,14476.150391,14578.459961,14261.139648,14345.620117,14345.620117,29600
2009-06-26,14373.570313,14781.940430,14373.570313,14764.639648,14764.639648,32400
2009-06-29,14764.639648,14955.549805,14685.450195,14785.740234,14785.740234,26600
2009-06-30,14785.740234,14907.480469,14420.410156,14493.839844,14493.839844,35200
2009-07-01,14493.839844,14727.490234,14355.519531,14645.469727,14645.469727,28800
2009-07-02,14694.309570,14764.349609,14469.690430,14658.490234,14658.490234,31200
2009-07-03,14552.719727,14945.849609,14499.740234,14913.049805,14913.049805,29000
2009-07-06,14962.120117,15097.870117,13959.440430,14043.400391,14043.400391,43400
2009-07-07,14103.650391,14251.879883,14000.679688,14170.450195,14170.450195,35800
2009-07-08,14039.580078,14039.580078,13701.759766,13769.150391,13769.150391,37600
2009-07-09,13796.190430,13879.179688,13643.969727,13757.459961,13757.459961,28400
2009-07-10,13803.120117,13897.190430,13418.389648,13504.219727,13504.219727,27800
2009-07-13,13405.950195,13461.679688,13219.990234,13400.320313,13400.320313,24600
2009-07-14,13549.419922,13903.480469,13549.419922,13853.700195,13853.700195,23800
2009-07-15,13917.269531,14299.540039,13891.040039,14253.240234,14253.240234,27200
2009-07-16,14351.969727,14493.099609,14169.580078,14250.250000,14250.250000,35000
2009-07-17,14325.580078,14800.700195,14250.250000,14744.919922,14744.919922,37600
2009-07-20,14854.169922,15209.360352,14854.169922,15191.009766,15191.009766,34800
2009-07-21,15218.830078,15234.209961,14955.879883,15062.490234,15062.490234,35000
2009-07-22,15124.919922,15369.419922,14786.580078,14843.120117,14843.120117,41800
2009-07-23,15008.780273,15264.839844,14843.120117,15231.040039,15231.040039,55200
2009-07-24,15272.009766,15418.610352,15168.519531,15378.959961,15378.959961,43200
2009-07-27,15350.889648,15463.089844,15228.459961,15375.040039,15375.040039,36600
2009-07-28,15428.500000,15463.459961,15240.530273,15331.940430,15331.940430,40800
2009-07-29,15293.190430,15379.429688,14888.410156,15173.459961,15173.459961,39000
2009-07-30,15169.230469,15409.910156,15065.480469,15387.959961,15387.959961,30400
2009-07-31,15449.469727,15732.809570,15449.469727,15670.309570,15670.309570,34000
2009-08-03,15694.780273,15963.360352,15608.400391,15924.230469,15924.230469,32400
2009-08-04,15940.099609,16002.459961,15699.129883,15830.980469,15830.980469,43400
2009-08-05,15882.389648,15973.099609,15695.110352,15903.830078,15903.830078,29600
2009-08-06,15881.469727,15969.809570,15443.219727,15514.030273,15514.030273,37800
2009-08-07,15440.950195,15501.940430,15104.000000,15160.240234,15160.240234,33200
2009-08-10,15287.139648,15417.339844,14902.019531,15009.769531,15009.769531,37200
2009-08-11,15000.379883,15218.650391,14864.230469,15074.589844,15074.589844,31000
2009-08-12,14953.440430,15043.620117,14701.049805,15020.160156,15020.160156,34000
2009-08-13,15207.959961,15545.129883,15207.959961,15518.490234,15518.490234,28800
2009-08-14,15530.379883,15535.469727,15367.610352,15411.629883,15411.629883,28600
2009-08-17,15284.230469,15411.629883,14740.629883,14784.919922,14784.919922,25600
2009-08-18,14745.799805,15134.509766,14740.259766,15035.259766,15035.259766,29200
2009-08-19,15079.040039,15096.940430,14684.450195,14809.639648,14809.639648,26600
2009-08-20,14930.049805,15145.000000,14928.179688,15012.320313,15012.320313,16800
2009-08-21,14951.490234,15275.169922,14835.080078,15240.830078,15240.830078,21400
2009-08-24,15362.929688,15676.349609,15362.929688,15628.750000,15628.750000,19800
2009-08-25,15573.910156,15735.320313,15423.389648,15688.469727,15688.469727,29200
2009-08-26,15763.089844,15831.490234,15695.940430,15769.849609,15769.849609,20000
2009-08-27,15711.799805,15853.709961,15685.490234,15781.070313,15781.070313,18600
2009-08-28,15770.190430,15957.669922,15663.349609,15922.339844,15922.339844,30400
2009-08-31,15812.150391,15821.349609,15589.799805,15666.639648,15666.639648,25600
2009-09-01,15691.269531,15923.089844,15475.280273,15551.190430,15551.190430,26800
2009-09-02,15482.049805,15628.099609,15392.679688,15467.459961,15467.459961,23600
2009-09-03,15539.339844,15598.179688,15356.719727,15398.330078,15398.330078,22000
2009-09-04,15425.860352,15740.830078,15358.940430,15689.120117,15689.120117,30800
2009-09-07,15793.269531,16035.500000,15793.269531,16016.320313,16016.320313,25000
2009-09-08,16030.559570,16232.160156,16030.559570,16123.669922,16123.669922,35000
2009-09-09,16111.089844,16215.740234,16044.769531,16183.549805,16183.549805,30600
2009-09-10,16295.919922,16434.769531,16166.419922,16216.860352,16216.860352,30000
2009-09-11,16254.570313,16337.980469,16130.320313,16264.299805,16264.299805,28200
2009-09-14,16185.259766,16252.179688,16119.950195,16214.190430,16214.190430,23600
2009-09-15,16255.419922,16477.230469,16255.419922,16454.449219,16454.449219,19600
2009-09-16,16498.589844,16700.560547,16498.589844,16677.039063,16677.039063,30200
2009-09-17,16686.380859,16820.019531,16636.550781,16711.109375,16711.109375,44200
2009-09-18,16650.050781,16765.029297,16610.050781,16741.300781,16741.300781,28000
2009-09-22,16805.220703,16943.490234,16763.779297,16886.429688,16886.429688,22800
2009-09-23,16905.500000,16905.580078,16683.779297,16719.500000,16719.500000,48400
2009-09-24,16634.080078,16834.099609,16494.919922,16781.429688,16781.429688,24600
2009-09-25,16679.990234,16812.019531,16613.220703,16693.000000,16693.000000,20400
2009-09-29,16829.109375,16907.839844,16802.800781,16852.910156,16852.910156,16000
2009-09-30,16868.460938,17142.519531,16868.460938,17126.839844,17126.839844,20600
2009-10-01,17186.199219,17195.609375,17059.359375,17134.550781,17134.550781,28000
2009-10-05,17062.009766,17062.009766,16835.800781,16866.410156,16866.410156,24800
2009-10-06,16879.380859,16988.560547,16622.050781,16958.539063,16958.539063,50200
2009-10-07,17069.419922,17120.560547,16764.070313,16806.660156,16806.660156,32800
2009-10-08,16908.019531,16998.519531,16775.359375,16843.539063,16843.539063,37000
2009-10-09,16915.960938,16963.080078,16606.949219,16642.660156,16642.660156,27000
2009-10-12,16687.320313,17068.779297,16687.320313,17026.669922,17026.669922,24200
2009-10-13,null,null,null,null,null,null
2009-10-14,17117.900391,17274.589844,17117.900391,17231.109375,17231.109375,31800
2009-10-15,17274.070313,17350.390625,17092.830078,17195.199219,17195.199219,30200
2009-10-16,17196.800781,17347.849609,17126.550781,17322.820313,17322.820313,28200
2009-10-20,17414.800781,17457.259766,17185.039063,17223.009766,17223.009766,24600
2009-10-21,17229.720703,17248.689453,16997.859375,17009.169922,17009.169922,25600
2009-10-22,17031.539063,17031.539063,16721.259766,16789.740234,16789.740234,25600
2009-10-23,16795.660156,17006.769531,16765.199219,16810.810547,16810.810547,24400
2009-10-26,16808.050781,16938.880859,16706.080078,16740.500000,16740.500000,22000
2009-10-27,16699.089844,16699.089844,16311.500000,16353.400391,16353.400391,30800
2009-10-28,16335.780273,16411.140625,16144.169922,16283.490234,16283.490234,29600
2009-10-29,16191.389648,16264.089844,15993.830078,16052.719727,16052.719727,26200
2009-10-30,16135.870117,16360.879883,15805.200195,15896.280273,15896.280273,38600
2009-11-03,15838.629883,15957.059570,15330.559570,15404.940430,15404.940430,32400
2009-11-04,15487.969727,15929.089844,15487.969727,15912.129883,15912.129883,30400
2009-11-05,15926.129883,16092.379883,15564.889648,16063.900391,16063.900391,33800
2009-11-06,16137.419922,16283.860352,16075.190430,16158.280273,16158.280273,28200
2009-11-09,16190.790039,16517.419922,16147.209961,16498.720703,16498.720703,20400
2009-11-10,16552.429688,16677.529297,16371.660156,16440.560547,16440.560547,26600
2009-11-11,16444.439453,16887.800781,16405.189453,16849.599609,16849.599609,26600
2009-11-12,16822.179688,16896.619141,16605.009766,16696.029297,16696.029297,27200
2009-11-13,16693.150391,16909.740234,16666.699219,16848.830078,16848.830078,21400
2009-11-16,16893.109375,17083.199219,16893.109375,17032.509766,17032.509766,19000
2009-11-17,17036.230469,17080.169922,16882.980469,17050.650391,17050.650391,20400
2009-11-18,17032.009766,17098.789063,16958.410156,16998.779297,16998.779297,18200
2009-11-19,17004.980469,17004.980469,16712.330078,16785.650391,16785.650391,18200
2009-11-20,16772.750000,17041.789063,16635.750000,17021.849609,17021.849609,22400
2009-11-23,17067.140625,17214.580078,17045.019531,17180.179688,17180.179688,22000
2009-11-24,17230.859375,17230.859375,17027.519531,17131.080078,17131.080078,18200
2009-11-25,17149.080078,17290.480469,17124.150391,17198.949219,17198.949219,17000
2009-11-26,17199.050781,17202.509766,16808.869141,16854.929688,16854.929688,24000
2009-11-27,16718.800781,16718.800781,16210.440430,16632.009766,16632.009766,28400
2009-11-30,16655.750000,17026.910156,16655.750000,16926.220703,16926.220703,23200
2009-12-01,16947.460938,17218.460938,16947.460938,17198.269531,17198.269531,20000
2009-12-02,17226.490234,17329.679688,17142.359375,17169.910156,17169.910156,22200
2009-12-03,17199.640625,17361.269531,17128.210938,17185.679688,17185.679688,18200
2009-12-04,17182.230469,17291.830078,17032.810547,17101.539063,17101.539063,18200
2009-12-07,17106.740234,17176.619141,16943.009766,16983.140625,16983.140625,21000
